1,zimbabwe,B-LOC
1,:,O
1,l,O
1,',O
1,épidémie,O
1,de,O
1,choléra,B-DIS
1,"""",O
1,pas,O
1,sous,O
1,contrôle,O
1,"""",O
1,",",O
1,selon,O
1,l,O
1,',O
1,oms,O
1,l,O
1,',O
1,épidémie,O
1,de,O
1,choléra,B-DIS
1,qui,O
1,a,O
1,éclaté,O
1,au,O
1,zimbabwe,B-LOC
1,début,O
1,août,O
1,n,O
1,',O
1,est,O
1,toujours,O
1,"""",O
1,pas,O
1,sous,O
1,contrôle,O
1,"""",O
1,",",O
1,a,O
1,affirmé,O
1,vendredi,O
1,l,O
1,',O
1,organisation,O
1,mondiale,O
1,de,O
1,la,O
1,santé,O
1,(,O
1,oms,O
1,),O
1,en,O
1,chiffrant,O
1,à,O
1,792,O
1,le,O
1,nombre,O
1,de,O
1,morts,O
1,dus,O
1,à,O
1,la,O
1,maladie,O
1,.,O
2,un,O
2,précédent,O
2,bilan,O
2,publié,O
2,jeudi,O
2,faisait,O
2,état,O
2,de,O
2,783,O
2,morts,O
2,.,O
3,selon,O
3,l,O
3,',O
3,oms,O
3,",",O
3,16,O
3,.,O
3,700,O
3,cas,O
3,de,O
3,choléra,B-DIS
3,étaient,O
3,recensés,O
3,en,O
3,date,O
3,du,O
3,11,O
3,décembre,O
3,",",O
3,principalement,O
3,dans,O
3,la,O
3,région,O
3,de,O
3,la,O
3,capitale,O
3,harare,O
3,.,O
4,"""",O
4,l,O
4,',O
4,épidémie,O
4,de,O
4,choléra,B-DIS
4,n,O
4,',O
4,est,O
4,pas,O
4,sous,O
4,contrôle,O
4,actuellement,O
4,"""",O
4,",",O
4,a,O
4,déclaré,O
4,la,O
4,porte,O
4,parole,O
4,de,O
4,l,O
4,',O
4,oms,O
4,fadela,O
4,chaib,O
4,.,O
5,"""",O
5,il,O
5,nous,O
5,faut,O
5,encore,O
5,plusieurs,O
5,jours,O
5,voire,O
5,semaines,O
5,pour,O
5,estimer,O
5,avec,O
5,plus,O
5,de,O
5,détails,O
5,si,O
5,nous,O
5,avons,O
5,été,O
5,en,O
5,mesure,O
5,de,O
5,réduire,O
5,le,O
5,nombre,O
5,de,O
5,victimes,O
5,dans,O
5,certaines,O
5,régions,O
5,"""",O
5,",",O
5,a,O
5,déclaré,O
5,mme,O
5,chaib,O
5,.,O
6,le,O
6,diagnostic,O
6,de,O
6,l,O
6,',O
6,oms,O
6,contredit,O
6,les,O
6,propos,O
6,jeudi,O
6,du,O
6,président,O
6,du,O
6,zimbabwe,B-LOC
6,robert,O
6,mugabe,O
6,selon,O
6,lequel,O
6,il,O
6,n,O
6,',O
6,y,O
6,avait,O
6,"""",O
6,plus,O
6,de,O
6,choléra,B-DIS
6,"""",O
6,dans,O
6,le,O
6,pays,O
6,.,O
7,le,O
7,gouvernement,O
7,zimbabwéen,O
7,a,O
7,toutefois,O
7,fait,O
7,marche,O
7,arrière,O
7,vendredi,O
7,",",O
7,en,O
7,affirmant,O
7,que,O
7,les,O
7,propos,O
7,de,O
7,m,O
7,.,O
7,mugabe,O
7,relevaient,O
7,du,O
7,"""",O
7,sarcasme,O
7,"""",O
7,et,O
7,avaient,O
7,été,O
7,déformés,O
7,par,O
7,les,O
7,médias,O
7,occidentaux,O
7,.,O
8,george,O
8,charamba,O
8,",",O
8,porte,O
8,parole,O
8,de,O
8,m,O
8,.,O
8,mugabe,O
8,",",O
8,a,O
8,déclaré,O
8,au,O
8,quotidien,O
8,d,O
8,',O
8,etat,O
8,the,O
8,herald,O
8,que,O
8,le,O
8,président,O
8,s,O
8,',O
8,était,O
8,exprimé,O
8,avec,O
8,"""",O
8,sarcasme,O
8,",",O
8,notant,O
8,que,O
8,les,O
8,efforts,O
8,déployés,O
8,pour,O
8,contenir,O
8,l,O
8,',O
8,épidémie,O
8,commençaient,O
8,à,O
8,avoir,O
8,des,O
8,résultats,O
8,positifs,O
8,"""",O
8,.,O
9,il,O
9,a,O
9,également,O
9,accusé,O
9,les,O
9,médias,O
9,occidentaux,O
9,d,O
9,',O
9,avoir,O
9,déformé,O
9,ses,O
9,propos,O
9,et,O
9,précisé,O
9,que,O
9,le,O
9,zimbabwe,B-LOC
9,demandait,O
9,toujours,O
9,l,O
9,',O
9,aide,O
9,de,O
9,la,O
9,communauté,O
9,internationale,O
9,pour,O
9,lutter,O
9,contre,O
9,le,O
9,choléra,B-DIS
9,.,O
10,dans,O
10,un,O
10,discours,O
10,retransmis,O
10,à,O
10,la,O
10,télévision,O
10,nationale,O
10,",",O
10,m,O
10,.,O
10,mugabe,O
10,a,O
10,déclaré,O
10,jeudi,O
10,qu,O
10,',O
10,"""",O
10,il,O
10,n,O
10,',O
10,y,O
10,avait,O
10,plus,O
10,de,O
10,choléra,B-DIS
10,"""",O
10,au,O
10,zimbabwe,B-LOC
10,",",O
10,alors,O
10,que,O
10,l,O
10,',O
10,onu,O
10,fournissait,O
10,le,O
10,même,O
10,jour,O
10,un,O
10,bilan,O
10,s,O
10,',O
10,élevant,O
10,à,O
10,783,O
10,morts,O
10,.,O
11,ce,O
11,discours,O
11,a,O
11,été,O
11,fortement,O
11,critiqué,O
11,par,O
11,les,O
11,pays,O
11,occidentaux,O
11,ainsi,O
11,qu,O
11,',O
11,en,O
11,afrique,O
11,australe,O
11,.,O
12,l,O
12,',O
12,évêque,O
12,anglican,O
12,de,O
12,pretoria,O
12,",",O
12,joe,O
12,seoka,O
12,",",O
12,a,O
12,ainsi,O
12,qualifié,O
12,m,O
12,.,O
12,mugabe,O
12,de,O
12,"""",O
12,hitler,O
12,du,O
12,21e,O
12,siècle,O
12,"""",O
12,",",O
12,a,O
12,rapporté,O
12,vendredi,O
12,le,O
12,quotidien,O
12,sud,O
12,africain,O
12,the,O
12,times,O
12,.,O
13,"""",O
13,soit,O
13,m,O
13,.,O
13,mugabe,O
13,est,O
13,malfaisant,O
13,",",O
13,soit,O
13,il,O
13,est,O
13,réellement,O
13,en,O
13,dehors,O
13,de,O
13,la,O
13,réalité,O
13,"""",O
13,",",O
13,a,O
13,déclaré,O
13,à,O
13,l,O
